"","empirical"
"4856","ENSG00000174231"
"4857","ENSG00000174233"
"4858","ENSG00000174238"
"4859","ENSG00000174276"
"4860","ENSG00000174282"
"4861","ENSG00000174292"
"4862","ENSG00000174327"
"4863","ENSG00000174365"
"4864","ENSG00000174370"
"4865","ENSG00000174373"
"4866","ENSG00000174384"
"4867","ENSG00000174405"
"4868","ENSG00000174444"
"4869","ENSG00000174456"
"4870","ENSG00000174483"
"4871","ENSG00000174485"
"4872","ENSG00000174498"
"4873","ENSG00000174500"
"4874","ENSG00000174516"
"4875","ENSG00000174527"
"4876","ENSG00000174529"
"4877","ENSG00000174564"
"4878","ENSG00000174586"
"4879","ENSG00000174600"
"4880","ENSG00000174606"
"4881","ENSG00000174607"
"4882","ENSG00000174669"
"4883","ENSG00000174672"
"4884","ENSG00000174680"
"4885","ENSG00000174684"
"4886","ENSG00000174705"
"4887","ENSG00000174718"
"4888","ENSG00000174720"
"4889","ENSG00000174721"
"4890","ENSG00000174738"
"4891","ENSG00000174748"
"4892","ENSG00000174749"
"4893","ENSG00000174775"
"4894","ENSG00000174788"
"4895","ENSG00000174796"
"4896","ENSG00000174799"
"4897","ENSG00000174808"
"4898","ENSG00000174827"
"4899","ENSG00000174839"
"4900","ENSG00000174842"
"4901","ENSG00000174844"
"4902","ENSG00000174886"
"4903","ENSG00000174915"
"4904","ENSG00000174917"
"4905","ENSG00000174928"
"4906","ENSG00000174943"
"4907","ENSG00000174946"
"4908","ENSG00000174951"
"4909","ENSG00000174953"
"4910","ENSG00000174996"
"4911","ENSG00000175040"
"4912","ENSG00000175048"
"4913","ENSG00000175054"
"4914","ENSG00000175061"
"4915","ENSG00000175104"
"4916","ENSG00000175105"
"4917","ENSG00000175155"
"4918","ENSG00000175161"
"4919","ENSG00000175164"
"4920","ENSG00000175170"
"4921","ENSG00000175183"
"4922","ENSG00000175203"
"4923","ENSG00000175213"
"4924","ENSG00000175215"
"4925","ENSG00000175220"
"4926","ENSG00000175274"
"4927","ENSG00000175287"
"4928","ENSG00000175344"
"4929","ENSG00000175354"
"4930","ENSG00000175390"
"4931","ENSG00000175395"
"4932","ENSG00000175416"
"4933","ENSG00000175449"
"4934","ENSG00000175463"
"4935","ENSG00000175467"
"4936","ENSG00000175470"
"4937","ENSG00000175482"
"4938","ENSG00000175489"
"4939","ENSG00000175505"
"4940","ENSG00000175536"
"4941","ENSG00000175538"
"4942","ENSG00000175544"
"4943","ENSG00000175548"
"4944","ENSG00000175564"
"4945","ENSG00000175573"
"4946","ENSG00000175592"
"4947","ENSG00000175611"
"4948","ENSG00000175634"
"4949","ENSG00000175662"
"4950","ENSG00000175691"
"4951","ENSG00000175697"
"4952","ENSG00000175701"
"4953","ENSG00000175772"
"4954","ENSG00000175806"
"4955","ENSG00000175826"
"4956","ENSG00000175832"
"4957","ENSG00000175866"
"4958","ENSG00000175879"
"4959","ENSG00000175893"
"4960","ENSG00000175899"
"4961","ENSG00000175906"
"4962","ENSG00000175928"
"4963","ENSG00000175970"
"4964","ENSG00000176014"
"4965","ENSG00000176046"
"4966","ENSG00000176055"
"4967","ENSG00000176095"
"4968","ENSG00000176108"
"4969","ENSG00000176125"
"4970","ENSG00000176142"
"4971","ENSG00000176148"
"4972","ENSG00000176153"
"4973","ENSG00000176170"
"4974","ENSG00000176171"
"4975","ENSG00000176182"
"4976","ENSG00000176208"
"4977","ENSG00000176222"
"4978","ENSG00000176225"
"4979","ENSG00000176273"
"4980","ENSG00000176293"
"4981","ENSG00000176371"
"4982","ENSG00000176383"
"4983","ENSG00000176386"
"4984","ENSG00000176390"
"4985","ENSG00000176399"
"4986","ENSG00000176422"
"4987","ENSG00000176428"
"4988","ENSG00000176472"
"4989","ENSG00000176473"
"4990","ENSG00000176476"
"4991","ENSG00000176485"
"4992","ENSG00000176490"
"4993","ENSG00000176531"
"4994","ENSG00000176533"
"4995","ENSG00000176563"
"4996","ENSG00000176597"
"4997","ENSG00000176623"
"4998","ENSG00000176641"
"4999","ENSG00000176678"
"5000","ENSG00000176692"
"5001","ENSG00000176714"
"5002","ENSG00000176720"
"5003","ENSG00000176723"
"5004","ENSG00000176771"
"5005","ENSG00000176783"
"5006","ENSG00000176788"
"5007","ENSG00000176809"
"5008","ENSG00000176826"
"5009","ENSG00000176834"
"5010","ENSG00000176842"
"5011","ENSG00000176845"
"5012","ENSG00000176868"
"5013","ENSG00000176884"
"5014","ENSG00000176894"
"5015","ENSG00000176903"
"5016","ENSG00000176907"
"5017","ENSG00000176909"
"5018","ENSG00000176915"
"5019","ENSG00000176945"
"5020","ENSG00000176953"
"5021","ENSG00000176971"
"5022","ENSG00000176974"
"5023","ENSG00000176978"
"5024","ENSG00000176994"
"5025","ENSG00000176998"
"5026","ENSG00000177000"
"5027","ENSG00000177025"
"5028","ENSG00000177030"
"5029","ENSG00000177034"
"5030","ENSG00000177051"
"5031","ENSG00000177054"
"5032","ENSG00000177076"
"5033","ENSG00000177082"
"5034","ENSG00000177084"
"5035","ENSG00000177096"
"5036","ENSG00000177119"
"5037","ENSG00000177125"
"5038","ENSG00000177169"
"5039","ENSG00000177189"
"5040","ENSG00000177191"
"5041","ENSG00000177192"
"5042","ENSG00000177225"
"5043","ENSG00000177239"
"5044","ENSG00000177272"
"5045","ENSG00000177283"
"5046","ENSG00000177302"
"5047","ENSG00000177311"
"5048","ENSG00000177335"
"5049","ENSG00000177337"
"5050","ENSG00000177352"
"5051","ENSG00000177380"
"5052","ENSG00000177406"
"5053","ENSG00000177410"
"5054","ENSG00000177425"
"5055","ENSG00000177427"
"5056","ENSG00000177432"
"5057","ENSG00000177479"
"5058","ENSG00000177508"
"5059","ENSG00000177542"
"5060","ENSG00000177575"
"5061","ENSG00000177599"
"5062","ENSG00000177600"
"5063","ENSG00000177646"
"5064","ENSG00000177663"
"5065","ENSG00000177675"
"5066","ENSG00000177697"
"5067","ENSG00000177700"
"5068","ENSG00000177706"
"5069","ENSG00000177728"
"5070","ENSG00000177738"
"5071","ENSG00000177791"
"5072","ENSG00000177839"
"5073","ENSG00000177842"
"5074","ENSG00000177853"
"5075","ENSG00000177868"
"5076","ENSG00000177873"
"5077","ENSG00000177917"
"5078","ENSG00000177932"
"5079","ENSG00000177938"
"5080","ENSG00000177951"
"5081","ENSG00000177954"
"5082","ENSG00000178026"
"5083","ENSG00000178031"
"5084","ENSG00000178033"
"5085","ENSG00000178035"
"5086","ENSG00000178057"
"5087","ENSG00000178075"
"5088","ENSG00000178093"
"5089","ENSG00000178149"
"5090","ENSG00000178162"
"5091","ENSG00000178163"
"5092","ENSG00000178184"
"5093","ENSG00000178199"
"5094","ENSG00000178201"
"5095","ENSG00000178202"
"5096","ENSG00000178209"
"5097","ENSG00000178222"
"5098","ENSG00000178226"
"5099","ENSG00000178234"
"5100","ENSG00000178252"
"5101","ENSG00000178301"
"5102","ENSG00000178307"
"5103","ENSG00000178343"
"5104","ENSG00000178363"
"5105","ENSG00000178381"
"5106","ENSG00000178385"
"5107","ENSG00000178386"
"5108","ENSG00000178429"
"5109","ENSG00000178449"
"5110","ENSG00000178464"
"5111","ENSG00000178467"
"5112","ENSG00000178537"
"5113","ENSG00000178562"
"5114","ENSG00000178567"
"5115","ENSG00000178607"
"5116","ENSG00000178685"
"5117","ENSG00000178718"
"5118","ENSG00000178719"
"5119","ENSG00000178726"
"5120","ENSG00000178750"
"5121","ENSG00000178764"
"5122","ENSG00000178773"
"5123","ENSG00000178814"
"5124","ENSG00000178821"
"5125","ENSG00000178826"
"5126","ENSG00000178860"
"5127","ENSG00000178882"
"5128","ENSG00000178904"
"5129","ENSG00000178913"
"5130","ENSG00000178917"
"5131","ENSG00000178921"
"5132","ENSG00000178927"
"5133","ENSG00000178934"
"5134","ENSG00000178951"
"5135","ENSG00000178965"
"5136","ENSG00000178974"
"5137","ENSG00000178977"
"5138","ENSG00000178980"
"5139","ENSG00000178982"
"5140","ENSG00000178996"
"5141","ENSG00000179029"
"5142","ENSG00000179057"
"5143","ENSG00000179071"
"5144","ENSG00000179104"
"5145","ENSG00000179134"
"5146","ENSG00000179148"
"5147","ENSG00000179242"
"5148","ENSG00000179262"
"5149","ENSG00000179277"
"5150","ENSG00000179295"
"5151","ENSG00000179299"
"5152","ENSG00000179344"
"5153","ENSG00000179348"
"5154","ENSG00000179361"
"5155","ENSG00000179364"
"5156","ENSG00000179388"
"5157","ENSG00000179409"
"5158","ENSG00000179431"
"5159","ENSG00000179454"
"5160","ENSG00000179542"
"5161","ENSG00000179583"
"5162","ENSG00000179588"
"5163","ENSG00000179593"
"5164","ENSG00000179598"
"5165","ENSG00000179639"
"5166","ENSG00000179743"
"5167","ENSG00000179772"
"5168","ENSG00000179818"
"5169","ENSG00000179820"
"5170","ENSG00000179826"
"5171","ENSG00000179832"
"5172","ENSG00000179855"
"5173","ENSG00000179859"
"5174","ENSG00000179862"
"5175","ENSG00000179912"
"5176","ENSG00000179913"
"5177","ENSG00000179915"
"5178","ENSG00000179941"
"5179","ENSG00000179954"
"5180","ENSG00000179965"
"5181","ENSG00000179978"
"5182","ENSG00000179981"
"5183","ENSG00000179988"
"5184","ENSG00000180008"
"5185","ENSG00000180011"
"5186","ENSG00000180071"
"5187","ENSG00000180096"
"5188","ENSG00000180098"
"5189","ENSG00000180178"
"5190","ENSG00000180304"
"5191","ENSG00000180346"
"5192","ENSG00000180353"
"5193","ENSG00000180357"
"5194","ENSG00000180385"
"5195","ENSG00000180398"
"5196","ENSG00000180425"
"5197","ENSG00000180448"
"5198","ENSG00000180479"
"5199","ENSG00000180481"
"5200","ENSG00000180488"
"5201","ENSG00000180537"
"5202","ENSG00000180539"
"5203","ENSG00000180543"
"5204","ENSG00000180574"
"5205","ENSG00000180592"
"5206","ENSG00000180611"
"5207","ENSG00000180616"
"5208","ENSG00000180626"
"5209","ENSG00000180628"
"5210","ENSG00000180644"
"5211","ENSG00000180667"
"5212","ENSG00000180694"
"5213","ENSG00000180739"
"5214","ENSG00000180777"
"5215","ENSG00000180785"
"5216","ENSG00000180787"
"5217","ENSG00000180801"
"5218","ENSG00000180806"
"5219","ENSG00000180822"
"5220","ENSG00000180881"
"5221","ENSG00000180884"
"5222","ENSG00000180891"
"5223","ENSG00000180900"
"5224","ENSG00000180901"
"5225","ENSG00000180917"
"5226","ENSG00000180938"
"5227","ENSG00000180953"
"5228","ENSG00000180957"
"5229","ENSG00000180979"
"5230","ENSG00000181004"
"5231","ENSG00000181007"
"5232","ENSG00000181016"
"5233","ENSG00000181026"
"5234","ENSG00000181029"
"5235","ENSG00000181031"
"5236","ENSG00000181036"
"5237","ENSG00000181038"
"5238","ENSG00000181045"
"5239","ENSG00000181085"
"5240","ENSG00000181090"
"5241","ENSG00000181097"
"5242","ENSG00000181126"
"5243","ENSG00000181143"
"5244","ENSG00000181191"
"5245","ENSG00000181220"
"5246","ENSG00000181222"
"5247","ENSG00000181350"
"5248","ENSG00000181374"
"5249","ENSG00000181381"
"5250","ENSG00000181392"
"5251","ENSG00000181396"
"5252","ENSG00000181409"
"5253","ENSG00000181481"
"5254","ENSG00000181555"
"5255","ENSG00000181652"
"5256","ENSG00000181656"
"5257","ENSG00000181666"
"5258","ENSG00000181690"
"5259","ENSG00000181722"
"5260","ENSG00000181744"
"5261","ENSG00000181754"
"5262","ENSG00000181773"
"5263","ENSG00000181826"
"5264","ENSG00000181827"
"5265","ENSG00000181830"
"5266","ENSG00000181904"
"5267","ENSG00000181982"
"5268","ENSG00000182013"
"5269","ENSG00000182095"
"5270","ENSG00000182108"
"5271","ENSG00000182141"
"5272","ENSG00000182149"
"5273","ENSG00000182150"
"5274","ENSG00000182154"
"5275","ENSG00000182168"
"5276","ENSG00000182173"
"5277","ENSG00000182185"
"5278","ENSG00000182195"
"5279","ENSG00000182196"
"5280","ENSG00000182218"
"5281","ENSG00000182247"
"5282","ENSG00000182257"
"5283","ENSG00000182272"
"5284","ENSG00000182324"
"5285","ENSG00000182325"
"5286","ENSG00000182359"
"5287","ENSG00000182362"
"5288","ENSG00000182372"
"5289","ENSG00000182378"
"5290","ENSG00000182389"
"5291","ENSG00000182400"
"5292","ENSG00000182405"
"5293","ENSG00000182446"
"5294","ENSG00000182472"
"5295","ENSG00000182473"
"5296","ENSG00000182487"
"5297","ENSG00000182541"
"5298","ENSG00000182551"
"5299","ENSG00000182575"
"5300","ENSG00000182578"
"5301","ENSG00000182580"
"5302","ENSG00000182600"
"5303","ENSG00000182601"
"5304","ENSG00000182606"
"5305","ENSG00000182612"
"5306","ENSG00000182621"
"5307","ENSG00000182704"
"5308","ENSG00000182712"
"5309","ENSG00000182742"
"5310","ENSG00000182749"
"5311","ENSG00000182752"
"5312","ENSG00000182774"
"5313","ENSG00000182782"
"5314","ENSG00000182858"
"5315","ENSG00000182871"
"5316","ENSG00000182872"
"5317","ENSG00000182899"
"5318","ENSG00000182902"
"5319","ENSG00000182903"
"5320","ENSG00000182919"
"5321","ENSG00000182923"
"5322","ENSG00000182944"
"5323","ENSG00000182957"
"5324","ENSG00000182963"
"5325","ENSG00000182986"
"5326","ENSG00000183020"
"5327","ENSG00000183032"
"5328","ENSG00000183049"
"5329","ENSG00000183066"
"5330","ENSG00000183091"
"5331","ENSG00000183111"
"5332","ENSG00000183117"
"5333","ENSG00000183137"
"5334","ENSG00000183160"
"5335","ENSG00000183172"
"5336","ENSG00000183250"
"5337","ENSG00000183258"
"5338","ENSG00000183287"
"5339","ENSG00000183307"
"5340","ENSG00000183340"
"5341","ENSG00000183354"
"5342","ENSG00000183386"
"5343","ENSG00000183401"
"5344","ENSG00000183421"
"5345","ENSG00000183423"
"5346","ENSG00000183454"
"5347","ENSG00000183486"
"5348","ENSG00000183495"
"5349","ENSG00000183496"
"5350","ENSG00000183513"
"5351","ENSG00000183569"
"5352","ENSG00000183570"
"5353","ENSG00000183578"
"5354","ENSG00000183579"
"5355","ENSG00000183580"
"5356","ENSG00000183597"
"5357","ENSG00000183615"
"5358","ENSG00000183617"
"5359","ENSG00000183621"
"5360","ENSG00000183628"
"5361","ENSG00000183647"
"5362","ENSG00000183655"
"5363","ENSG00000183666"
"5364","ENSG00000183688"
"5365","ENSG00000183690"
"5366","ENSG00000183741"
"5367","ENSG00000183742"
"5368","ENSG00000183751"
"5369","ENSG00000183762"
"5370","ENSG00000183773"
"5371","ENSG00000183778"
"5372","ENSG00000183780"
"5373","ENSG00000183784"
"5374","ENSG00000183793"
"5375","ENSG00000183808"
"5376","ENSG00000183828"
"5377","ENSG00000183837"
"5378","ENSG00000183844"
"5379","ENSG00000183864"
"5380","ENSG00000183914"
"5381","ENSG00000183943"
"5382","ENSG00000183955"
"5383","ENSG00000184012"
"5384","ENSG00000184014"
"5385","ENSG00000184056"
"5386","ENSG00000184058"
"5387","ENSG00000184068"
"5388","ENSG00000184156"
"5389","ENSG00000184160"
"5390","ENSG00000184163"
"5391","ENSG00000184164"
"5392","ENSG00000184185"
"5393","ENSG00000184207"
"5394","ENSG00000184208"
"5395","ENSG00000184227"
"5396","ENSG00000184277"
"5397","ENSG00000184281"
"5398","ENSG00000184292"
"5399","ENSG00000184307"
"5400","ENSG00000184319"
"5401","ENSG00000184343"
"5402","ENSG00000184349"
"5403","ENSG00000184378"
"5404","ENSG00000184402"
"5405","ENSG00000184408"
"5406","ENSG00000184436"
"5407","ENSG00000184454"
"5408","ENSG00000184470"
"5409","ENSG00000184481"
"5410","ENSG00000184489"
"5411","ENSG00000184515"
"5412","ENSG00000184545"
"5413","ENSG00000184557"
"5414","ENSG00000184588"
"5415","ENSG00000184602"
"5416","ENSG00000184619"
"5417","ENSG00000184634"
"5418","ENSG00000184678"
"5419","ENSG00000184702"
"5420","ENSG00000184708"
"5421","ENSG00000184709"
"5422","ENSG00000184719"
"5423","ENSG00000184786"
"5424","ENSG00000184809"
"5425","ENSG00000184860"
"5426","ENSG00000184867"
"5427","ENSG00000184887"
"5428","ENSG00000184898"
"5429","ENSG00000184903"
"5430","ENSG00000184911"
"5431","ENSG00000184922"
"5432","ENSG00000184923"
"5433","ENSG00000184925"
"5434","ENSG00000184939"
"5435","ENSG00000184949"
"5436","ENSG00000184956"
"5437","ENSG00000184967"
"5438","ENSG00000184986"
"5439","ENSG00000184990"
"5440","ENSG00000185000"
"5441","ENSG00000185015"
"5442","ENSG00000185019"
"5443","ENSG00000185024"
"5444","ENSG00000185033"
"5445","ENSG00000185040"
"5446","ENSG00000185046"
"5447","ENSG00000185049"
"5448","ENSG00000185070"
"5449","ENSG00000185088"
"5450","ENSG00000185100"
"5451","ENSG00000185104"
"5452","ENSG00000185122"
"5453","ENSG00000185127"
"5454","ENSG00000185129"
"5455","ENSG00000185133"
"5456","ENSG00000185187"
"5457","ENSG00000185201"
"5458","ENSG00000185219"
"5459","ENSG00000185222"
"5460","ENSG00000185238"
"5461","ENSG00000185245"
"5462","ENSG00000185261"
"5463","ENSG00000185262"
"5464","ENSG00000185267"
"5465","ENSG00000185272"
"5466","ENSG00000185278"
"5467","ENSG00000185304"
"5468","ENSG00000185305"
"5469","ENSG00000185338"
"5470","ENSG00000185339"
"5471","ENSG00000185340"
"5472","ENSG00000185344"
"5473","ENSG00000185359"
"5474","ENSG00000185379"
"5475","ENSG00000185404"
"5476","ENSG00000185432"
"5477","ENSG00000185436"
"5478","ENSG00000185453"
"5479","ENSG00000185477"
"5480","ENSG00000185479"
"5481","ENSG00000185483"
"5482","ENSG00000185504"
"5483","ENSG00000185507"
"5484","ENSG00000185532"
"5485","ENSG00000185551"
"5486","ENSG00000185561"
"5487","ENSG00000185565"
"5488","ENSG00000185567"
"5489","ENSG00000185585"
"5490","ENSG00000185621"
"5491","ENSG00000185633"
"5492","ENSG00000185634"
"5493","ENSG00000185641"
"5494","ENSG00000185658"
"5495","ENSG00000185669"
"5496","ENSG00000185722"
"5497","ENSG00000185730"
"5498","ENSG00000185753"
"5499","ENSG00000185761"
"5500","ENSG00000185774"
"5501","ENSG00000185787"
"5502","ENSG00000185811"
"5503","ENSG00000185813"
"5504","ENSG00000185838"
"5505","ENSG00000185885"
"5506","ENSG00000185904"
"5507","ENSG00000185909"
"5508","ENSG00000185917"
"5509","ENSG00000185924"
"5510","ENSG00000185963"
"5511","ENSG00000185973"
"5512","ENSG00000185986"
"5513","ENSG00000186001"
"5514","ENSG00000186017"
"5515","ENSG00000186026"
"5516","ENSG00000186073"
"5517","ENSG00000186081"
"5518","ENSG00000186088"
"5519","ENSG00000186104"
"5520","ENSG00000186111"
"5521","ENSG00000186174"
"5522","ENSG00000186187"
"5523","ENSG00000186188"
"5524","ENSG00000186260"
"5525","ENSG00000186272"
"5526","ENSG00000186280"
"5527","ENSG00000186300"
"5528","ENSG00000186310"
"5529","ENSG00000186312"
"5530","ENSG00000186314"
"5531","ENSG00000186340"
"5532","ENSG00000186350"
"5533","ENSG00000186352"
"5534","ENSG00000186364"
"5535","ENSG00000186376"
"5536","ENSG00000186395"
"5537","ENSG00000186407"
"5538","ENSG00000186409"
"5539","ENSG00000186446"
"5540","ENSG00000186458"
"5541","ENSG00000186462"
"5542","ENSG00000186468"
"5543","ENSG00000186470"
"5544","ENSG00000186472"
"5545","ENSG00000186480"
"5546","ENSG00000186481"
"5547","ENSG00000186493"
"5548","ENSG00000186501"
"5549","ENSG00000186517"
"5550","ENSG00000186522"
"5551","ENSG00000186523"
"5552","ENSG00000186526"
"5553","ENSG00000186567"
"5554","ENSG00000186615"
"5555","ENSG00000186625"
"5556","ENSG00000186635"
"5557","ENSG00000186648"
"5558","ENSG00000186652"
"5559","ENSG00000186660"
"5560","ENSG00000186687"
"5561","ENSG00000186704"
"5562","ENSG00000186716"
"5563","ENSG00000186765"
"5564","ENSG00000186767"
"5565","ENSG00000186787"
"5566","ENSG00000186806"
"5567","ENSG00000186812"
"5568","ENSG00000186814"
"5569","ENSG00000186827"
"5570","ENSG00000186832"
"5571","ENSG00000186862"
"5572","ENSG00000186889"
"5573","ENSG00000186907"
"5574","ENSG00000186918"
"5575","ENSG00000186951"
"5576","ENSG00000186952"
"5577","ENSG00000186976"
"5578","ENSG00000186998"
"5579","ENSG00000187017"
"5580","ENSG00000187024"
"5581","ENSG00000187049"
"5582","ENSG00000187051"
"5583","ENSG00000187068"
"5584","ENSG00000187079"
"5585","ENSG00000187105"
"5586","ENSG00000187109"
"5587","ENSG00000187116"
"5588","ENSG00000187118"
"5589","ENSG00000187122"
"5590","ENSG00000187123"
"5591","ENSG00000187134"
"5592","ENSG00000187147"
"5593","ENSG00000187186"
"5594","ENSG00000187187"
"5595","ENSG00000187189"
"5596","ENSG00000187231"
"5597","ENSG00000187239"
"5598","ENSG00000187243"
"5599","ENSG00000187244"
"5600","ENSG00000187372"
"5601","ENSG00000187391"
"5602","ENSG00000187398"
"5603","ENSG00000187498"
"5604","ENSG00000187527"
"5605","ENSG00000187531"
"5606","ENSG00000187535"
"5607","ENSG00000187554"
"5608","ENSG00000187583"
"5609","ENSG00000187595"
"5610","ENSG00000187601"
"5611","ENSG00000187607"
"5612","ENSG00000187626"
"5613","ENSG00000187627"
"5614","ENSG00000187630"
"5615","ENSG00000187642"
"5616","ENSG00000187650"
"5617","ENSG00000187676"
"5618","ENSG00000187678"
"5619","ENSG00000187688"
"5620","ENSG00000187699"
"5621","ENSG00000187736"
"5622","ENSG00000187742"
"5623","ENSG00000187778"
"5624","ENSG00000187790"
"5625","ENSG00000187792"
"5626","ENSG00000187796"
"5627","ENSG00000187840"
"5628","ENSG00000187860"
"5629","ENSG00000187866"
"5630","ENSG00000187867"
"5631","ENSG00000187889"
"5632","ENSG00000187908"
"5633","ENSG00000187953"
"5634","ENSG00000187954"
"5635","ENSG00000187955"
"5636","ENSG00000187957"
"5637","ENSG00000187994"
"5638","ENSG00000188002"
"5639","ENSG00000188013"
"5640","ENSG00000188039"
"5641","ENSG00000188042"
"5642","ENSG00000188153"
"5643","ENSG00000188175"
"5644","ENSG00000188186"
"5645","ENSG00000188191"
"5646","ENSG00000188199"
"5647","ENSG00000188211"
"5648","ENSG00000188223"
"5649","ENSG00000188227"
"5650","ENSG00000188243"
"5651","ENSG00000188266"
"5652","ENSG00000188283"
"5653","ENSG00000188313"
"5654","ENSG00000188315"
"5655","ENSG00000188338"
"5656","ENSG00000188343"
